ensembl_gene_id	rnorvegicus_homolog_ensembl_gene	rnorvegicus_homolog_dn	rnorvegicus_homolog_ds	rnorvegicus_homolog_orthology_type	dnds
ENSG00000115514	ENSRNOG00000018593	0.0592	0.6416	ortholog_one2one	0.0922693266832918
ENSG00000115520	ENSRNOG00000014456	0.0715	0.6324	ortholog_one2one	0.113061353573688
ENSG00000115525	ENSRNOG00000010284	0.1006	0.4842	ortholog_one2one	0.207765386204048
ENSG00000115526	ENSRNOG00000012815	0.0543	0.5164	ortholog_one2one	0.105151045701007
ENSG00000115539	ENSRNOG00000013286	0.0636	0.9019	ortholog_one2one	0.0705177957644972
ENSG00000115548	ENSRNOG00000007814	0.0408	0.4069	ortholog_one2one	0.100270336692062
ENSG00000115556	ENSRNOG00000016361	0.1603	0.5191	ortholog_one2one	0.308803698709305
ENSG00000115568	ENSRNOG00000022414	0.0896	0.5356	ortholog_one2one	0.167289021657954
ENSG00000115590	ENSRNOG00000014378	0.2731	0.734	ortholog_one2one	0.372070844686649
ENSG00000115592	ENSRNOG00000017248	0.0914	0.5321	ortholog_one2one	0.171772223266303
ENSG00000115593	ENSRNOG00000006776	0.0253	0.6064	ortholog_one2one	0.041721635883905
ENSG00000115594	ENSRNOG00000014504	0.216	0.8181	ortholog_one2one	0.264026402640264
ENSG00000115598	ENSRNOG00000014683	0.2094	0.8117	ortholog_one2one	0.257977085129974
ENSG00000115602	ENSRNOG00000014835	0.2497	0.6986	ortholog_one2one	0.35742914400229
ENSG00000115604	ENSRNOG00000015027	0.2577	0.8333	ortholog_one2one	0.309252370094804
ENSG00000115607	ENSRNOG00000054218	0.2317	0.6286	ortholog_one2one	0.368596881959911
ENSG00000115616	ENSRNOG00000015567	0.0506	0.754	ortholog_one2one	0.0671087533156499
ENSG00000115641	ENSRNOG00000016866	0.0371	0.9345	ortholog_one2one	0.0397003745318352
ENSG00000115648	ENSRNOG00000019763	0.2359	0.8482	ortholog_one2one	0.278118368309361
ENSG00000115649	ENSRNOG00000018325	0.0907	0.4302	ortholog_one2one	0.210832171083217
ENSG00000115652	ENSRNOG00000045605	0.0088	0.5378	ortholog_one2one	0.0163629602082559
ENSG00000115657	ENSRNOG00000018697	0.0677	0.4347	ortholog_one2one	0.155739590522199
ENSG00000115661	ENSRNOG00000019294	0.0282	0.4031	ortholog_one2one	0.0699578268419747
ENSG00000115665	ENSRNOG00000010597	0.0375	0.5004	ortholog_one2one	0.0749400479616307
ENSG00000115677	ENSRNOG00000031479	0.011	0.5412	ortholog_one2one	0.0203252032520325
ENSG00000115687	ENSRNOG00000016888	0.1904	0.737	ortholog_one2one	0.258344640434193
ENSG00000115694	ENSRNOG00000018181	0.0051	0.7783	ortholog_one2one	0.00655274315816523
ENSG00000115705	ENSRNOG00000004646	0.1391	0.9514	ortholog_one2one	0.146205591759512
ENSG00000115718	ENSRNOG00000014376	0.1774	1.2555	ortholog_one2one	0.141298287534847
ENSG00000115738	ENSRNOG00000007237	0.0728	0.7203	ortholog_one2one	0.101068999028183
ENSG00000115750	ENSRNOG00000061415	0.1579	0.6504	ortholog_one2one	0.242773677736777
ENSG00000115756	ENSRNOG00000005492	0.0061	0.9608	ortholog_one2one	0.0063488759367194
ENSG00000115758	ENSRNOG00000005424	0.0501	0.5567	ortholog_one2one	0.0899946111011317
ENSG00000115760	ENSRNOG00000027191	0.0194	0.4519	ortholog_one2one	0.04292985173711
ENSG00000115761	ENSRNOG00000005344	0.0208	0.5762	ortholog_one2one	0.0360985768830267
ENSG00000115762	ENSRNOG00000014162	0.0491	0.814	ortholog_one2one	0.0603194103194103
ENSG00000115808	ENSRNOG00000004806	0.0154	0.4683	ortholog_one2one	0.0328849028400598
ENSG00000115816	ENSRNOG00000005087	0.1086	0.7209	ortholog_one2one	0.150645027049521
ENSG00000115825	ENSRNOG00000005289	0.0205	0.4377	ortholog_one2one	0.0468357322366918
ENSG00000115827	ENSRNOG00000009403	0.0497	0.3433	ortholog_one2one	0.144771337023012
ENSG00000115828	ENSRNOG00000005705	0.1074	0.4786	ortholog_one2one	0.224404513163393
ENSG00000115839	ENSRNOG00000003953	0.0606	0.7186	ortholog_one2one	0.0843306429167826
ENSG00000115840	ENSRNOG00000022922	0.0318	0.6326	ortholog_one2one	0.0502687322162504
ENSG00000115844	ENSRNOG00000001519	0.0249	0.6961	ortholog_one2one	0.035770722597328
ENSG00000115850	ENSRNOG00000003681	0.1247	0.7876	ortholog_one2one	0.158329101066531
ENSG00000115866	ENSRNOG00000003743	0.0207	0.3882	ortholog_one2one	0.053323029366306
ENSG00000115875	ENSRNOG00000027360	0.0079	0.3175	ortholog_one2one	0.0248818897637795
ENSG00000115884	ENSRNOG00000059947	0.1584	0.5612	ortholog_one2one	0.282252316464718
ENSG00000115896	ENSRNOG00000032659	0.0244	0.5558	ortholog_one2one	0.0439006836991724
ENSG00000115902	ENSRNOG00000005248	0.0775	0.6477	ortholog_one2one	0.119654160876949
ENSG00000115904	ENSRNOG00000007106	0.0108	0.3935	ortholog_one2one	0.0274459974587039
ENSG00000115919	ENSRNOG00000029993	0.0859	0.5138	ortholog_one2one	0.167185675360062
ENSG00000115935	ENSRNOG00000018406	0.0762	0.5438	ortholog_one2one	0.140125045972784
ENSG00000115942	ENSRNOG00000012558	0.1255	0.4006	ortholog_one2one	0.31328007988018
ENSG00000115944	ENSRNOG00000004526	0.1283	0.3899	ortholog_one2one	0.329058733008464
ENSG00000115946	ENSRNOG00000005524	0.0389	0.6774	ortholog_one2one	0.0574254502509595
ENSG00000115947	ENSRNOG00000005021	0.0563	0.5342	ortholog_one2one	0.105391239236241
ENSG00000115956	ENSRNOG00000005214	0.0386	0.5517	ortholog_one2one	0.0699655609932935
ENSG00000115966	ENSRNOG00000001597	0.0079	0.2544	ortholog_one2one	0.0310534591194969
ENSG00000115970	ENSRNOG00000025899	0.1207	0.4487	ortholog_one2one	0.268999331401828
ENSG00000115977	ENSRNOG00000018317	0.0383	0.3323	ortholog_one2one	0.11525729762263
ENSG00000115993	ENSRNOG00000010881	0.0696	0.5085	ortholog_one2one	0.136873156342183
ENSG00000115998	ENSRNOG00000017380	0.038	0.4364	ortholog_one2one	0.0870760769935839
ENSG00000116001	ENSRNOG00000016813	0.0169	0.4143	ortholog_one2one	0.0407916968380401
ENSG00000116016	ENSRNOG00000021318	0.0626	0.7138	ortholog_one2one	0.0876996357523116
ENSG00000116017	ENSRNOG00000026435	0.1035	1.3933	ortholog_one2one	0.0742840737816694
ENSG00000116031	ENSRNOG00000013222	0.2581	0.7945	ortholog_one2one	0.324858401510384
ENSG00000116032	ENSRNOG00000012562	0.1203	1.6647	ortholog_one2one	0.0722652730221661
ENSG00000116035	ENSRNOG00000013261	0.0819	0.6745	ortholog_one2one	0.121423276501112
ENSG00000116039	ENSRNOG00000013573	0.0293	0.8177	ortholog_one2one	0.0358322123028005
ENSG00000116044	ENSRNOG00000001548	0.0985	0.5413	ortholog_one2one	0.181969333087013
ENSG00000116062	ENSRNOG00000016134	0.0754	0.5534	ortholog_one2one	0.136248644741597
ENSG00000116095	ENSRNOG00000011830	0.0447	0.4245	ortholog_one2one	0.10530035335689
ENSG00000116106	ENSRNOG00000013213	0.0069	0.5399	ortholog_one2one	0.0127801444711984
ENSG00000116117	ENSRNOG00000024345	0.0814	0.4776	ortholog_one2one	0.170435510887772
ENSG00000116120	ENSRNOG00000014119	0.0353	0.5313	ortholog_one2one	0.0664408055712404
ENSG00000116127	ENSRNOG00000022343	0.2826	0.4998	ortholog_one2one	0.565426170468187
ENSG00000116128	ENSRNOG00000017516	0.0248	0.2104	ortholog_one2one	0.11787072243346
ENSG00000116132	ENSRNOG00000003720	0.0018	0.3308	ortholog_one2one	0.00544135429262394
ENSG00000116133	ENSRNOG00000006787	0.0134	0.6455	ortholog_one2one	0.0207591014717273
ENSG00000116138	ENSRNOG00000012503	0.0429	0.6887	ortholog_one2one	0.0622912734136779
ENSG00000116141	ENSRNOG00000002339	0.0277	0.569	ortholog_one2one	0.0486818980667838
ENSG00000116147	ENSRNOG00000002468	0.0315	0.5375	ortholog_one2one	0.0586046511627907
ENSG00000116151	ENSRNOG00000014642	0.2294	0.7719	ortholog_one2one	0.29718875502008
ENSG00000116157	ENSRNOG00000009751	0.0509	0.5229	ortholog_one2one	0.0973417479441576
ENSG00000116161	ENSRNOG00000002572	0.0378	0.5167	ortholog_one2one	0.0731565705438359
ENSG00000116176	ENSRNOG00000018701	0.1667	0.8774	ortholog_one2one	0.189993161613859
ENSG00000116183	ENSRNOG00000042860	0.1225	0.4984	ortholog_one2one	0.245786516853933
ENSG00000116191	ENSRNOG00000004736	0.0127	0.5591	ortholog_one2one	0.0227150778036129
ENSG00000116194	ENSRNOG00000004712	0.0337	0.3905	ortholog_one2one	0.0862996158770807
ENSG00000116198	ENSRNOG00000025000	0.1154	0.7971	ortholog_one2one	0.14477480868147
ENSG00000116199	ENSRNOG00000004337	0.0153	0.442	ortholog_one2one	0.0346153846153846
ENSG00000116205	ENSRNOG00000009398	0.0723	0.432	ortholog_one2one	0.167361111111111
ENSG00000116209	ENSRNOG00000009778	0.0328	0.521	ortholog_one2one	0.0629558541266795
ENSG00000116212	ENSRNOG00000009983	0.0638	0.4584	ortholog_one2one	0.139179755671902
ENSG00000116213	ENSRNOG00000014805	0.1304	1.0168	ortholog_one2one	0.128245476003147
ENSG00000116218	ENSRNOG00000004030	0.0851	0.5086	ortholog_one2one	0.167322060558396
ENSG00000116221	ENSRNOG00000009078	0.1408	0.6676	ortholog_one2one	0.210904733373277
ENSG00000116237	ENSRNOG00000010953	0.0273	0.5706	ortholog_one2one	0.0478443743427971
ENSG00000116254	ENSRNOG00000011268	0.022	0.9489	ortholog_one2one	0.0231847402255243
ENSG00000116260	ENSRNOG00000003649	0.1822	0.5706	ortholog_one2one	0.319313003855591
ENSG00000116266	ENSRNOG00000020392	0.0429	0.5631	ortholog_one2one	0.0761854022376132
ENSG00000116273	ENSRNOG00000009046	0.0273	0.6242	ortholog_one2one	0.043735982057033
ENSG00000116285	ENSRNOG00000058186	0.0942	0.5363	ortholog_one2one	0.175647958232333
ENSG00000116299	ENSRNOG00000020272	0.0475	0.5782	ortholog_one2one	0.0821515046696645
ENSG00000116329	ENSRNOG00000010531	0.0288	0.8036	ortholog_one2one	0.0358387257341961
ENSG00000116337	ENSRNOG00000019240	0.0106	0.5786	ortholog_one2one	0.0183200829588662
ENSG00000116350	ENSRNOG00000010007	0.0485	0.5599	ortholog_one2one	0.086622611180568
ENSG00000116353	ENSRNOG00000028047	0.1135	0.4837	ortholog_one2one	0.234649576183585
ENSG00000116396	ENSRNOG00000060988	0.0288	0.7275	ortholog_one2one	0.0395876288659794
ENSG00000116406	ENSRNOG00000028358	0.0449	0.479	ortholog_one2one	0.0937369519832986
ENSG00000116497	ENSRNOG00000007099	0.1757	0.3775	ortholog_one2one	0.465430463576159
ENSG00000116514	ENSRNOG00000000123	0.0213	0.4141	ortholog_one2one	0.0514368510021734
ENSG00000116525	ENSRNOG00000049496	0.0043	0.9274	ortholog_one2one	0.00463661850334268
ENSG00000116539	ENSRNOG00000020386	0.0365	0.402	ortholog_one2one	0.0907960199004975
ENSG00000116544	ENSRNOG00000014302	0.016	0.2998	ortholog_one2one	0.0533689126084056
ENSG00000116560	ENSRNOG00000058461	0.0473	0.4834	ortholog_one2one	0.0978485726106744
ENSG00000116574	ENSRNOG00000053560	0.0782	1.2915	ortholog_one2one	0.0605497483546264
ENSG00000116584	ENSRNOG00000020027	0.0591	0.6472	ortholog_one2one	0.0913164400494438
ENSG00000116586	ENSRNOG00000019908	0.0036	0.5182	ortholog_one2one	0.00694712466229255
ENSG00000116604	ENSRNOG00000031778	0.0139	0.3721	ortholog_one2one	0.0373555495834453
ENSG00000116641	ENSRNOG00000008298	0.0087	0.5133	ortholog_one2one	0.0169491525423729
ENSG00000116661	ENSRNOG00000009409	0.0455	0.9764	ortholog_one2one	0.0465997541990987
ENSG00000116667	ENSRNOG00000028236	0.0191	0.2803	ortholog_one2one	0.0681412772029968
ENSG00000116668	ENSRNOG00000032258	0.1531	0.3397	ortholog_one2one	0.450691786870768
ENSG00000116670	ENSRNOG00000009134	0.221	3.635	ortholog_one2one	0.0607977991746905
ENSG00000116675	ENSRNOG00000052887	0.0542	0.5369	ortholog_one2one	0.100949897560067
ENSG00000116678	ENSRNOG00000023664	0.1373	0.5295	ortholog_one2one	0.259301227573182
ENSG00000116679	ENSRNOG00000002618	0.0114	0.3163	ortholog_one2one	0.0360417325324059
ENSG00000116685	ENSRNOG00000007968	0.0412	0.8656	ortholog_one2one	0.0475970425138632
ENSG00000116690	ENSRNOG00000002385	0.1648	0.5381	ortholog_one2one	0.306262776435607
ENSG00000116698	ENSRNOG00000027962	0.0489	0.2603	ortholog_one2one	0.187860161352286
ENSG00000116703	ENSRNOG00000002517	0.0641	0.557	ortholog_one2one	0.11508078994614
ENSG00000116704	ENSRNOG00000022967	0.0156	0.3348	ortholog_one2one	0.046594982078853
ENSG00000116711	ENSRNOG00000002657	0.0252	0.5164	ortholog_one2one	0.0487993803253292
ENSG00000116717	ENSRNOG00000005615	0.0354	0.6171	ortholog_one2one	0.0573650947982499
ENSG00000116729	ENSRNOG00000036816	0.07	0.5268	ortholog_one2one	0.13287775246773
ENSG00000116731	ENSRNOG00000033522	0.0815	0.6301	ortholog_one2one	0.129344548484368
ENSG00000116741	ENSRNOG00000003687	0.0197	0.4965	ortholog_one2one	0.0396777442094663
ENSG00000116745	ENSRNOG00000009582	0.0278	0.4559	ortholog_one2one	0.0609782847115595
ENSG00000116747	ENSRNOG00000003434	0.0559	0.7072	ortholog_one2one	0.0790441176470588
ENSG00000116748	ENSRNOG00000018656	0.0363	0.5952	ortholog_one2one	0.0609879032258065
ENSG00000116750	ENSRNOG00000003545	0.013	0.4643	ortholog_one2one	0.0279991384880465
ENSG00000116752	ENSRNOG00000018783	0.004	0.6958	ortholog_one2one	0.00574877838459327
ENSG00000116754	ENSRNOG00000029592	0.0157	0.5506	ortholog_one2one	0.0285143479840174
ENSG00000116771	ENSRNOG00000012315	0.1092	0.615	ortholog_one2one	0.177560975609756
ENSG00000116774	ENSRNOG00000019211	0.0252	0.4238	ortholog_one2one	0.0594620103822558
ENSG00000116786	ENSRNOG00000012163	0.0596	0.5978	ortholog_one2one	0.0996988959518234
ENSG00000116791	ENSRNOG00000028319	0.1268	0.9288	ortholog_one2one	0.136520241171404
ENSG00000116793	ENSRNOG00000019785	0.0258	0.417	ortholog_one2one	0.0618705035971223
ENSG00000116809	ENSRNOG00000010436	0.0378	0.8102	ortholog_one2one	0.0466551468773142
ENSG00000116819	ENSRNOG00000027595	0.0294	0.6615	ortholog_one2one	0.0444444444444444
ENSG00000116824	ENSRNOG00000015821	0.3454	0.6485	ortholog_one2one	0.532613723978412
ENSG00000116833	ENSRNOG00000000653	0.0521	0.5383	ortholog_one2one	0.0967861787107561
ENSG00000116852	ENSRNOG00000008471	0.0164	0.8289	ortholog_one2one	0.0197852575702739
ENSG00000116857	ENSRNOG00000010204	0.0074	0.5869	ortholog_one2one	0.0126086215709661
ENSG00000116863	ENSRNOG00000010849	0.0418	0.701	ortholog_one2one	0.0596291012838802
ENSG00000116871	ENSRNOG00000010237	0.0688	0.4183	ortholog_one2one	0.164475256992589
ENSG00000116874	ENSRNOG00000019508	0.0898	0.486	ortholog_one2one	0.18477366255144
ENSG00000116882	ENSRNOG00000019470	0.188	0.5125	ortholog_one2one	0.366829268292683
ENSG00000116885	ENSRNOG00000026978	0.0578	0.5086	ortholog_one2one	0.113645300825796
ENSG00000116898	ENSRNOG00000008279	0.245	0.4508	ortholog_one2one	0.543478260869565
ENSG00000116903	ENSRNOG00000019766	0.0354	1.3215	ortholog_one2one	0.0267877412031782
ENSG00000116906	ENSRNOG00000019205	0.1058	0.6992	ortholog_one2one	0.151315789473684
ENSG00000116922	ENSRNOG00000025065	0.1351	0.7507	ortholog_one2one	0.179965365658719
ENSG00000116954	ENSRNOG00000017426	0.0057	0.3953	ortholog_one2one	0.0144194282823172
ENSG00000116962	ENSRNOG00000002461	0.0817	0.6483	ortholog_one2one	0.126021903439766
ENSG00000116977	ENSRNOG00000018046	0.1035	0.4712	ortholog_one2one	0.2196519524618
ENSG00000116981	ENSRNOG00000015283	0.0246	0.6189	ortholog_one2one	0.0397479398933592
ENSG00000116983	ENSRNOG00000050983	0.0045	1.2498	ortholog_one2one	0.00360057609217475
ENSG00000116984	ENSRNOG00000017593	0.0378	0.4512	ortholog_one2one	0.0837765957446809
ENSG00000116990	ENSRNOG00000014259	0.0526	0.6525	ortholog_one2one	0.0806130268199234
ENSG00000116991	ENSRNOG00000019791	0.0429	0.9959	ortholog_one2one	0.0430766141178833
ENSG00000116996	ENSRNOG00000027506	0.2525	0.6889	ortholog_one2one	0.366526346349252
ENSG00000117000	ENSRNOG00000027921	0.0518	0.4808	ortholog_one2one	0.107737104825291
ENSG00000117009	ENSRNOG00000003709	0.1129	0.6083	ortholog_one2one	0.185599210915667
ENSG00000117013	ENSRNOG00000060435	0.015	0.515	ortholog_one2one	0.029126213592233
ENSG00000117016	ENSRNOG00000011171	0.01	0.5181	ortholog_one2one	0.0193012931866435
ENSG00000117020	ENSRNOG00000021497	0.0142	0.3369	ortholog_one2one	0.0421490056396557
ENSG00000117036	ENSRNOG00000043095	0.0714	0.404	ortholog_one2one	0.176732673267327
ENSG00000117054	ENSRNOG00000009845	0.0713	0.9676	ortholog_one2one	0.0736874741628772
ENSG00000117069	ENSRNOG00000049676	0.0308	0.4396	ortholog_one2one	0.0700636942675159
ENSG00000117090	ENSRNOG00000059073	0.4738	0.8361	ortholog_one2one	0.566678626958498
ENSG00000117091	ENSRNOG00000004737	0.5025	0.8696	ortholog_one2one	0.577851885924563
ENSG00000117114	ENSRNOG00000032660	0.0278	0.6315	ortholog_one2one	0.0440221694378464
ENSG00000117115	ENSRNOG00000007574	0.0331	0.7607	ortholog_one2one	0.0435125542263704
ENSG00000117118	ENSRNOG00000007967	0.0439	0.7796	ortholog_one2one	0.0563109286813751
ENSG00000117122	ENSRNOG00000008257	0.0567	0.6799	ortholog_one2one	0.0833946168554199
ENSG00000117133	ENSRNOG00000015969	0.0285	0.4445	ortholog_one2one	0.0641169853768279
ENSG00000117139	ENSRNOG00000060544	0.0353	0.477	ortholog_one2one	0.0740041928721174
ENSG00000117143	ENSRNOG00000002926	0.0362	0.5594	ortholog_one2one	0.0647121916338935
ENSG00000117151	ENSRNOG00000015573	0.1289	0.6618	ortholog_one2one	0.194771834391055
ENSG00000117152	ENSRNOG00000002773	0.0158	0.4458	ortholog_one2one	0.0354419021982952
ENSG00000117153	ENSRNOG00000004193	0.0025	0.3934	ortholog_one2one	0.00635485510930351
ENSG00000117154	ENSRNOG00000049959	0.0299	0.722	ortholog_one2one	0.0414127423822715
ENSG00000117155	ENSRNOG00000015425	0.0652	0.7778	ortholog_one2one	0.0838261763949601
ENSG00000117174	ENSRNOG00000030049	0.1781	0.7364	ortholog_one2one	0.241852254209669
ENSG00000117215	ENSRNOG00000016826	0.1785	0.7152	ortholog_one2one	0.249580536912752
ENSG00000117222	ENSRNOG00000021289	0.0035	0.3069	ortholog_one2one	0.0114043662430759
ENSG00000117228	ENSRNOG00000023943	0.1727	0.6561	ortholog_one2one	0.263222069806432
ENSG00000117245	ENSRNOG00000014970	0.1026	1.1086	ortholog_one2one	0.0925491611040953
ENSG00000117266	ENSRNOG00000008137	0.0386	0.6662	ortholog_one2one	0.0579405583908736
ENSG00000117280	ENSRNOG00000049641	0.0298	0.4595	ortholog_one2one	0.0648531011969532
ENSG00000117281	ENSRNOG00000000097	0.2326	0.3939	ortholog_one2one	0.590505204366591
ENSG00000117298	ENSRNOG00000014241	0.0233	0.702	ortholog_one2one	0.0331908831908832
ENSG00000117305	ENSRNOG00000009422	0.0578	0.6795	ortholog_one2one	0.0850625459896983
ENSG00000117308	ENSRNOG00000009712	0.0325	0.5728	ortholog_one2one	0.0567388268156425
ENSG00000117318	ENSRNOG00000026124	0.0112	0.7669	ortholog_one2one	0.0146042508801669
ENSG00000117322	ENSRNOG00000034164	0.2274	0.5012	ortholog_one2one	0.453711093375898
ENSG00000117335	ENSRNOG00000007917	0.4028	0.7062	ortholog_one2one	0.570376663834608
ENSG00000117360	ENSRNOG00000025629	0.0028	0.3806	ortholog_one2one	0.00735680504466632
ENSG00000117362	ENSRNOG00000023816	0.0037	0.2187	ortholog_one2one	0.0169181527206219
ENSG00000117385	ENSRNOG00000053991	0.1048	0.6603	ortholog_one2one	0.158715735271846
ENSG00000117394	ENSRNOG00000007284	0.0138	0.6967	ortholog_one2one	0.019807664705038
ENSG00000117399	ENSRNOG00000028415	0.0265	0.4421	ortholog_one2one	0.0599411897760688
ENSG00000117400	ENSRNOG00000028377	0.1116	0.4125	ortholog_one2one	0.270545454545455
ENSG00000117407	ENSRNOG00000019842	0.1177	0.9788	ortholog_one2one	0.120249284838578
ENSG00000117408	ENSRNOG00000019758	0.0045	0.3107	ortholog_one2one	0.0144834245252655
ENSG00000117410	ENSRNOG00000019655	0.0487	0.5457	ortholog_one2one	0.0892431739050761
ENSG00000117411	ENSRNOG00000019609	0.0399	0.4826	ortholog_one2one	0.0826771653543307
ENSG00000117419	ENSRNOG00000019381	0.0056	0.1738	ortholog_one2one	0.0322209436133487
ENSG00000117448	ENSRNOG00000016727	0.0326	0.5372	ortholog_one2one	0.0606850335070737
ENSG00000117472	ENSRNOG00000023320	0.1855	0.5164	ortholog_one2one	0.359217660728118
ENSG00000117475	ENSRNOG00000002884	0.1011	0.6686	ortholog_one2one	0.151211486688603
ENSG00000117477	ENSRNOG00000002860	0.153	0.8458	ortholog_one2one	0.18089382832821
ENSG00000117479	ENSRNOG00000002839	0.0874	0.5264	ortholog_one2one	0.166033434650456
ENSG00000117500	ENSRNOG00000000073	0.0575	0.3427	ortholog_one2one	0.167785234899329
ENSG00000117501	ENSRNOG00000003698	0.3136	0.6154	ortholog_one2one	0.509587260318492
ENSG00000117519	ENSRNOG00000011559	0.0111	0.524	ortholog_one2one	0.0211832061068702
ENSG00000117525	ENSRNOG00000011800	0.3798	0.7651	ortholog_one2one	0.49640569860149
ENSG00000117528	ENSRNOG00000011929	0.0227	0.4053	ortholog_one2one	0.0560078953861337
ENSG00000117533	ENSRNOG00000003071	0.0296	0.3712	ortholog_one2one	0.0797413793103448
ENSG00000117543	ENSRNOG00000013719	0.0434	0.4327	ortholog_one2one	0.100300439103305
ENSG00000117560	ENSRNOG00000002978	0.1307	0.4255	ortholog_one2one	0.30716803760282
ENSG00000117569	ENSRNOG00000010827	0.0017	0.3407	ortholog_one2one	0.00498972703257998
ENSG00000117586	ENSRNOG00000002968	0.4374	0.3844	ortholog_one2one	1.13787721123829
ENSG00000117592	ENSRNOG00000002896	0.0535	0.3402	ortholog_one2one	0.157260435038213
ENSG00000117593	ENSRNOG00000002813	0.0843	0.5101	ortholog_one2one	0.165261713389531
ENSG00000117595	ENSRNOG00000005082	0.0078	0.5047	ortholog_one2one	0.0154547255795522
ENSG00000117597	ENSRNOG00000004789	0.064	0.6568	ortholog_one2one	0.097442143727162
ENSG00000117598	ENSRNOG00000016878	0.015	0.4293	ortholog_one2one	0.0349406009783368
ENSG00000117600	ENSRNOG00000016872	0.0211	0.6275	ortholog_one2one	0.0336254980079681
ENSG00000117601	ENSRNOG00000002783	0.077	0.6036	ortholog_one2one	0.127567925778661
ENSG00000117602	ENSRNOG00000018576	0.0451	1.8725	ortholog_one2one	0.0240854472630174
ENSG00000117614	ENSRNOG00000060597	0.0432	0.9141	ortholog_one2one	0.04725959960617
ENSG00000117620	ENSRNOG00000061832	0.0256	0.4821	ortholog_one2one	0.0531010163866418
